promoter,gc,rep,cv,cv_smooth,entropy,entropy_smooth,classification
uacT_predicted,23,2,1.5150699074554288,0.6898268079981105,6.225571127174461,7.0712181184497105,0
ygiW_predicted,28,2,1.5150167203925402,0.49416219051600846,6.197713336905283,7.147754510939507,0
ykgRp,3,1,1.515010748534316,0.8052155397536179,6.128795548260269,6.926478724108993,2
yadL_yadM_yadC_yadK_predicted,38,1,1.5147058102026196,0.5956621031248354,6.158097621709617,7.077008005520156,0
crpp1,12,1,1.5146255318182342,0.7352874170756611,6.106840457865568,6.987142972825506,0
ompRp1,33,2,1.5145501894257096,0.5741675180950535,6.22002752039666,7.091306073574108,0
ghoSp,41,2,1.5145276158139933,0.6306650388460425,6.18933609640465,7.065875744862438,0
yadE_predicted,32,1,1.514422491599162,0.6636342345553871,6.203589480926573,7.049115341789558,0
mhpRp1,4,1,1.51427070905454,0.5475483371403248,6.11390472655736,7.130114591444416,0
ompRp1,21,1,1.5141741032074472,0.6650233207105106,6.219758953655848,7.062860621114599,0
ygfM_xdhD_predicted,22,3,1.5141258492724852,0.5533063205286581,6.168416872108171,7.116029175140477,0
elaBp,22,2,1.5139151622747309,0.5633927934866543,6.177081437006533,7.11954900881582,0
tabA_predicted,3,1,1.5138788643351755,0.6394074204556608,6.190791769728504,7.069583516557817,0
yadG_yadH_predicted,25,3,1.513877859415112,0.750886256938011,6.214747064830398,7.006847168768284,2
uacT_predicted,11,2,1.5137333833527964,0.6275648844214036,6.168202438039139,7.087261409923986,0
cusCp,21,1,1.5137315081915668,0.5486995736459205,6.231484477302828,7.133166427311958,0
elaBp,19,1,1.5136101482094537,0.5766024112436522,6.182277891925697,7.100093233559362,0
znuCp,24,1,1.5134706063634318,0.7442270373424514,6.182349265560631,6.999433343895847,0
yagB_insX_yagA_predicted,20,1,1.5133813269973082,0.5577860475571417,6.20543504389295,7.110342320247019,0
ygeW_predicted,37,1,1.5133526380653712,0.49393637716286615,6.209546713709081,7.147262579297187,0
gyrAp,22,2,1.513343729425237,0.5843959295713634,6.152411112634358,7.110640199884908,0
lacIp,15,2,1.5132337135936709,0.5914271913934115,6.18060695936609,7.097158284199704,0
TSS_1414_storz_regulondb,19,2,1.5132320864780187,0.6201212690232872,6.187250640430669,7.073366438748751,0
acrAp,38,1,1.5131753705181252,0.7936843214555526,6.182050020177597,6.968671470546102,2
tnaCp,32,2,1.5130908625745925,0.7672323862992471,6.115216650443886,6.952478395200042,2
tabA_predicted,39,2,1.5129338106814898,0.49138305590176184,6.214277847440435,7.152320606570246,0
cusCp,29,2,1.512919063115806,0.6614144030109417,6.220464112474846,7.072515440014521,0
lppp2,20,2,1.5128574573612033,0.6396049133351928,6.122596525150902,7.030031561715754,0
ompRp4,20,1,1.5128425409630881,0.6460731805364384,6.1726136605288575,7.048098200057923,0
TSS_18061_regulondb,12,1,1.512840680074201,0.5593306218522767,6.190722922603095,7.127677302754216,0
yadI_predicted,37,1,1.5126860670570128,0.8140949126648156,6.1396763904866845,6.910291964507757,2
tfaE_stfE_predicted,6,2,1.512404927713626,0.6466095765182739,6.13765943518319,7.040488309484721,0
TSS_1414_storz_regulondb,22,2,1.5120724617075723,0.5711199643567445,6.224302047249001,7.120117870046535,0
TSS_6311_regulondb,19,1,1.511802342137807,0.5244927254152217,6.175521012002438,7.138696329208534,0
galSp,21,1,1.5117981375008014,0.54723612860625,6.16948687239231,7.123380215182735,0
yadL_yadM_yadC_yadK_predicted,5,2,1.5117782230283339,0.66067602944921,6.133452650013478,7.0427537854681646,0
ompRp2,3,2,1.5117597650039205,0.758330400902212,6.1855227026722295,6.977989772859267,2
hyuA_predicted,36,2,1.5117221003389782,0.5235984175331623,6.156511594949405,7.124165938866377,0
xylFp,38,1,1.511602800071971,0.5869827267699808,6.185358497148834,7.093721494745429,0
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,31,1,1.5115170512060239,0.6030481111126723,6.20946151941883,7.101342219391037,0
TSS_18061_regulondb,9,2,1.511487709876142,0.5307383976868711,6.139578764958293,7.121047755154221,0
TSS_1414_storz_regulondb,5,1,1.5113859943726098,0.6184460674363474,6.239236429007401,7.091709735785436,0
ybaY_predicted,4,2,1.5113182786514967,0.6518321672438071,6.170740095360301,7.051854078515088,0
ompRp1,41,2,1.511232806588689,0.59230037135805,6.156113955498961,7.084341422307253,0
TSS_6311_regulondb,12,1,1.5111228793885567,0.5578237264633781,6.174290495938861,7.110695841610796,0
yqaEp,40,2,1.5111109494374375,0.6077209047737234,6.117090898011009,7.0763150271310735,0
ompRp3,16,2,1.5110431979108183,0.8176655225730206,6.196484641734769,6.966550014830629,2
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,4,3,1.5110310240029794,0.5249384978431028,6.309769980653751,7.145602122914065,0
xdhAp2,11,2,1.511023302761891,0.5824907434387168,6.2030471949801385,7.101498820493738,0
TSS_18061_regulondb,31,3,1.5109084990951638,0.5633510649588427,6.2173522280707125,7.120961883729651,0
ompRp4,40,2,1.510902550103274,0.786916542052744,6.142502611293794,6.925992056523767,2
gatYp,23,1,1.5108912469382552,0.7172128051606241,6.218517789048887,7.028540089326718,0
ftsKp2,12,1,1.5108377818631105,0.7990790187198923,6.262619137927002,6.96618303590819,2
tolCp3,19,3,1.510781293513514,0.7359444757214685,6.190252921149918,6.97855069582692,0
ghoSp,14,1,1.5107602964295717,0.6791720335828699,6.210489532769025,7.04738719170729,0
tnaCp,32,1,1.5106501351426707,0.713800910766172,6.185924149605618,7.010066882629193,0
lacIp,4,2,1.5104560287769933,0.6563008247777348,6.229263371648106,7.0926023911309075,0
yagB_insX_yagA_predicted,16,1,1.5103894864697247,0.7039289800683856,6.2372116591534805,7.028592178977302,0
xdhAp1,2,2,1.51037683242687,0.5465486807136057,6.181038756282069,7.121583961669048,0
galEp3,20,1,1.5102853885762746,0.4952020445396146,6.133284590207377,7.139600264715965,0
ratA_yfjF_predicted,1,1,1.5102649677782944,0.5469774776180862,6.156868420435632,7.120895979461326,0
ybaY_predicted,22,2,1.510237730609058,0.5854095266380959,6.181364833977968,7.078446249323271,0
ratA_yfjF_predicted,40,2,1.5101717117626077,0.6036676123912357,6.17889954836045,7.080304429583068,0
ompRp1,2,2,1.510086335209626,0.5484535670807453,6.248423828365955,7.132720835187827,0
yncEp,1,2,1.5100404680407242,0.6649658125872833,6.196852091462837,7.060712784947486,0
ybaY_predicted,22,3,1.5099946738435213,0.6138926450228597,6.193244724380015,7.076432309620969,0
xdhAp2,19,2,1.509887146486202,0.4977286380522703,6.178578803405671,7.1604240541620365,0
gatYp,3,1,1.509782300361311,1.0051231503287479,6.114902242511166,6.76274963596048,2
ybiY_ybiW_predicted,30,1,1.509769948983261,0.6059650015772056,6.2207538541086915,7.079213907608185,0
yahL_predicted,21,2,1.5097299593933688,0.6593262948269998,6.165526197633662,7.046247502670002,0
araBp,22,2,1.5096529195186525,0.5108802789039079,6.139679537181438,7.1402871566292845,0
ygfS_ygfT_predicted,38,3,1.509626697829108,0.5979860861855614,6.246096724432952,7.083788697367933,0
ldrDp,9,1,1.5095501203730943,0.570799544980617,6.215549817710297,7.090785497318343,0
ftsKp1,15,1,1.5095357960081455,0.5560910514342842,6.31430920411194,7.1165107709344415,0
yagB_insX_yagA_predicted,22,3,1.5095354620249464,0.6004654847429954,6.200690554704083,7.093479887814818,0
yqaEp,3,1,1.5094602617130373,0.5529945517688155,6.233248555137316,7.1245448718333595,0
tmaR_predicted,16,1,1.509425285313058,0.6130868564446249,6.2549915465847175,7.068151058694465,0
araCp,38,1,1.5091525786562203,0.7421537593103134,6.2297736815208085,7.005796679793088,0
relBp,31,2,1.509030936698971,0.795877835431273,6.165547479246271,6.92936233992441,2
yncEp,10,2,1.508982487604673,0.7416593143996814,6.22436171797462,7.014745587190744,0
tolCp2,4,1,1.5088858191881445,0.6473387180889755,6.172369279375845,7.059112033873683,0
rcsDp,19,1,1.5088494566529955,0.5943656296694794,6.245080399556723,7.102644321044294,0
ratA_yfjF_predicted,14,3,1.508815632097439,0.4920977487988807,6.2295107512117855,7.154832951936858,0
kbpp4,39,1,1.5088117863913206,0.9702695844149603,6.2167607501262525,6.8792545513882315,2
ldrDp,19,2,1.5087593594936386,0.6148249835317089,6.215595263662893,7.097414991366746,0
gatZp,29,1,1.5087424611840121,0.5530398227706971,6.158160369113787,7.112259142039623,0
yagB_insX_yagA_predicted,40,1,1.5087331170603553,0.7912130191618036,6.167770744499349,6.981683607297997,2
xylFp,4,3,1.5087196723920187,0.5614373804729493,6.276204508290343,7.108436718137276,0
gatYp,19,1,1.5086472696881759,0.9070585705775766,6.184955028426497,6.848220081724923,2
uacT_predicted,5,1,1.5085186504161627,0.5891889641925396,6.167509781743166,7.0815320229205945,0
galEp3,40,3,1.5084498009218392,0.5909820232378191,6.13668290867429,7.076525511689759,0
ompRp2,16,2,1.508153614110665,0.6960527452584949,6.197576280623316,7.057985931265732,0
ygfM_xdhD_predicted,13,3,1.5081434456267313,0.5191821279018582,6.151348716845715,7.138658856548121,0
uacT_predicted,39,2,1.508098465940297,0.5930314742082976,6.238600235411621,7.0993884682482475,0
rcsDp,5,1,1.5080788538096397,0.6389414434495579,6.194750201472428,7.082212137867464,0
cusCp,34,2,1.5080444402462354,0.5631647984255518,6.189498916822991,7.105893073487302,0
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,6,2,1.5078566535039368,0.48626138836057553,6.228397756116382,7.162920666094811,0
galSp,6,2,1.5077210484204693,0.5558540580438673,6.203563028968546,7.0984703929230655,0
acrBp,21,2,1.5077137627071224,0.5583763312476027,6.149317349288824,7.09259263034104,0
ygeW_predicted,14,3,1.5076480381715678,0.6875925564906094,6.124552729135971,7.000064892355216,0
icdC_predicted,14,2,1.5074036150202499,0.6016699850459585,6.214377605751608,7.0936479338241,0
crpp1,33,2,1.5073288192547007,0.7043804355568883,6.194129197063626,7.022735583060785,0
ybiY_ybiW_predicted,29,1,1.5073161331889604,0.5749163341325895,6.246033877488162,7.116125785377351,0
galSp,6,1,1.5071057052901928,0.5396533568197202,6.272757623311358,7.130928342234037,0
crpp1,33,1,1.5070762325396332,0.7469424926223865,6.1406314412536425,6.979832978501214,0
tolCp1,38,2,1.5070538214738658,0.8106416687322667,6.230719231555583,7.013488052461023,2
tabA_predicted,40,2,1.5069449616922035,0.6197229296829849,6.179050949248227,7.066471307664444,0
yahC_predicted,25,3,1.5069161222513647,0.4256138169914509,6.181887657635757,7.193473143199528,0
acrAp,22,3,1.506910136497042,0.5645370961142383,6.19940978765933,7.108169550077205,0
lppp2,24,1,1.5067791181911523,0.6530702471370857,6.223078864775757,7.0793288085954424,0
intE_xisE_ymfH_predicted,21,1,1.5067654667254637,0.7095270520213129,6.2134888090154785,6.985152438433838,0
yncEp,31,2,1.5066777253823822,0.5437488494426508,6.160348140413264,7.117170520342633,0
ygiW_predicted,31,1,1.5066320007369283,0.6376777774383618,6.2598913982731865,7.094686272214981,0
crpp1,13,2,1.5066142179995392,0.7192327727282514,6.19402855845864,7.019031564800034,0
lppp2,39,2,1.5065144601825868,0.549913002664353,6.183295178893746,7.124846747520745,0
mprAp,22,1,1.5064812183041776,0.48637584581203497,6.1683661340313005,7.142822955901751,0
TSS_4655_regulondb,11,1,1.506450745597487,0.6032148969912812,6.182894385616571,7.090448213741041,0
mglBp,6,1,1.5064418349221422,0.8780518873104856,6.192302420524774,6.836722902345277,2
TSS_18061_regulondb,39,2,1.5064351317271532,0.5302431929330629,6.1743303429843746,7.119644181292189,0
yjbJ_predicted,34,1,1.5063586894063292,0.8163074202032218,6.1608396347826115,6.954137480278813,2
ompRp4,6,1,1.506330955771081,0.8712515718212875,6.183935685866373,6.91386232671841,2
ompRp3,39,2,1.5062886092591679,0.6005535772514076,6.248678548275642,7.086313523476594,0
mhpRp2,33,1,1.5062248514212517,0.5419254869724541,6.153933808258286,7.10642742037658,0
ssnAp,30,2,1.5062212693062693,0.5727698938515091,6.191528707345931,7.092090571633178,0
ompRp2,19,2,1.5061821620684892,0.663880613989351,6.228317680992113,7.04839956698509,0
xylFp,40,2,1.5061748077746706,0.5556661871228216,6.2919201617378775,7.124067688890135,0
ratA_yfjF_predicted,32,2,1.506158128850474,0.575837341892457,6.1822296667510255,7.104031331800405,0
ygiW_predicted,10,2,1.5061078284993015,0.6479242910868347,6.189356262519273,7.048118973444759,0
ygfS_ygfT_predicted,33,1,1.5060900272019766,0.6077855242611816,6.176320677504504,7.0817874283136515,0
ratA_yfjF_predicted,12,2,1.5059886246231156,0.6802521407813129,6.264221221284136,7.05288675865385,0
gatYp,25,2,1.5058965504545987,0.6005378257832694,6.30853981740506,7.112998801366135,0
ygfM_xdhD_predicted,19,2,1.5057148834945575,0.509002273179106,6.215209513904769,7.141106374897156,0
zapB_predicted,19,1,1.5055456726801382,0.7400775558646498,6.221951943380627,7.000764638391301,0
yncEp,37,2,1.505487427722096,0.7026295519877434,6.245700431330988,7.045089705421452,0
dgoRp,2,2,1.5053035666477503,0.5545174962484073,6.233709589408043,7.119720594833197,0
rspAp,31,1,1.5052902326543918,0.4902850606813044,6.130586694610441,7.154204940191923,0
crpp1,41,1,1.5049675327967513,0.8804150249184883,6.217111757184518,6.922739866669925,2
TSS_6311_regulondb,41,1,1.5048908241713783,0.6301965356572109,6.18709298270303,7.078206849422326,0
ykgRp,12,1,1.504862647673538,0.7104229876704254,6.143962374415786,6.977380744299873,0
yahC_predicted,16,2,1.5048544898255327,0.6591596895082323,6.156163142458758,7.065859110465952,0
ybiY_ybiW_predicted,22,3,1.504780220795174,0.7945341705665276,6.115489671851099,6.877389747219009,2
ftsKp2,2,2,1.5047734154448091,0.6862284389795845,6.22119839381711,7.043804189313998,0
yadI_predicted,8,1,1.5047251783097182,0.894783189688163,6.083729658033327,6.851598489703633,2
ygeX_predicted,35,1,1.5047213260659142,0.5247775031779598,6.214982428413229,7.139420786923997,0
mcbAp5,22,1,1.5046083859266512,0.5928925448633143,6.221328168283826,7.075293384969596,0
TSS_1414_storz_regulondb,13,2,1.5044244543470238,0.7013418764142461,6.16139561631979,7.003345176912473,0
yahL_predicted,28,2,1.5044187396624098,0.6160314892590583,6.233520580201775,7.079544410262882,0
yadL_yadM_yadC_yadK_predicted,28,1,1.504288436536166,0.7379011998855339,6.225396653545827,7.03940214201506,0
araBp,24,2,1.5042587253131288,0.5775328394161864,6.222395405384345,7.103564706740808,0
yadI_predicted,41,1,1.503944157368567,0.6794113351941877,6.1826945221345335,7.033284282737397,0
rspAp,22,3,1.503853452672476,0.7296431909232368,6.262477714142628,7.0082027567978304,0
yqaEp,40,1,1.5038323723218332,0.5135625018182353,6.25594547519868,7.136678111374284,0
acrZp,16,1,1.5037700853104377,0.8002554741603589,6.219142417190575,6.938374927505538,2
ygeX_predicted,12,1,1.503732766585427,0.42970581165386396,6.255256495135947,7.194898676762808,0
ygiW_predicted,39,2,1.503701797354739,0.5885033879301754,6.195208466128997,7.1004942594801514,0
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,32,2,1.5036461062290543,0.6206307109393724,6.272877785513394,7.082630566199198,0
intE_xisE_ymfH_predicted,9,1,1.5035282080951413,0.49833961028528956,6.178771915773764,7.156844488738772,0
ftsKp2,22,3,1.5034016391639904,0.6010281832910037,6.154267756402108,7.061602609492965,0
ecnBp,24,1,1.5033906868165086,0.618987626105853,6.157794927668634,7.066053563832538,0
tmaR_predicted,36,1,1.503295388306823,0.6368366528151955,6.179849625428641,7.058249553809217,0
xdhAp2,38,3,1.5032556275304032,0.5951660333371208,6.148144117116538,7.089959359527798,0
rcsDp,38,1,1.5032410630164417,0.44161589998537193,6.152438918756088,7.175901007954193,0
rcsBp2,13,1,1.5030307901534294,0.7761719321817746,6.191729147861681,6.951358203478241,2
rcsBp1,22,3,1.5028615653751565,0.5900476145965856,6.208166195967857,7.095887211417954,0
ecnBp,20,2,1.5027660302896069,0.6085508292646402,6.167599499316276,7.07613363760616,0
ybiY_ybiW_predicted,38,3,1.5027460629037193,0.5376561837009868,6.225371804920619,7.133606560064866,0
acrBp,7,1,1.5027110486296873,0.5026334619628089,6.188951556931238,7.148793409777878,0
TSS_6311_regulondb,39,1,1.502688541064201,0.558494040212628,6.283570173262973,7.111773513192773,0
zapB_predicted,24,1,1.5024436937695782,0.5988594423127682,6.1245588907195305,7.079492096717402,0
ygfKp,36,2,1.5022030169576512,0.45105600308916177,6.178707145086375,7.175376218789767,0
yadG_yadH_predicted,12,1,1.5022000756149212,0.5622530832730188,6.262708863833747,7.114602187930027,0
galSp,3,1,1.5021021161533181,0.529576366161423,6.221268498225298,7.1272069542261365,0
ygfKp,2,2,1.5018322622402576,0.5786923712944658,6.222086844541828,7.109282832910016,0
gatZp,10,2,1.5017280407008238,0.5212412849370437,6.212046405746904,7.1274539417880485,0
tnaCp,14,2,1.5017219889519697,0.723882868252782,6.152511885777597,7.001679032123372,0
ratA_yfjF_predicted,25,2,1.5015673970157728,0.5550637491382716,6.177878937314663,7.112302456369833,0
uacT_predicted,6,2,1.5013657673029503,0.7534266935202136,6.192481340871613,6.977782037126655,2
mcbAp5,3,1,1.5013067352353584,0.5443811962388251,6.216297086608199,7.129874810898707,0
ftsKp2,38,1,1.5012320071248229,0.5227741501818876,6.192083758813191,7.124781556992916,0
yjbJ_predicted,39,1,1.5012039177388719,0.5492646386215501,6.220155619343006,7.126579234983939,0
ygeW_predicted,38,2,1.5011237716202968,0.5007222290346224,6.165443834523458,7.154497005803204,0
ecnBp,40,1,1.5011196517414198,0.5900424475666438,6.227430149381034,7.090954774167542,0
icdC_predicted,29,2,1.501095419880951,0.6302108363309192,6.192479026370025,7.056704619993138,0
uacT_predicted,41,1,1.5008575791508942,0.6195479241205203,6.1433537671224006,7.079433960077953,0
yncEp,10,1,1.5007903835976786,0.5986001025201789,6.15974289620967,7.106275296015541,0
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,19,3,1.5007828232429936,0.48178504637326863,6.223483373423782,7.162862328891235,0
xylFp,24,1,1.5006320045349222,0.6707580507480709,6.233284722466373,7.063506170882293,0
tolCp3,22,3,1.5005434201772478,0.5613560324389633,6.114694298022198,7.097193473466141,0
mhpRp1,1,1,1.500508196592523,0.45045342467738936,6.234347649454412,7.186833230988886,0
ompRp4,34,2,1.5004169245195178,0.8604328098215069,6.241951013438259,6.942105230332466,2
ykgRp,35,1,1.500189555966421,0.683858796580159,6.102900452304679,7.032447306315852,0
ghoSp,38,1,1.5001603985994507,0.5549646065258887,6.231541482809916,7.108052939338966,0
yjbJ_predicted,1,1,1.5000912197950753,0.5563885840404182,6.213395937739844,7.121071510727441,0
crpp2,25,3,1.500016743199999,0.7156649837473047,6.152159858985014,7.0266265287611684,0
ompRp3,31,2,1.499946911760203,0.6491996019431759,6.143651088482571,7.0174854252134775,0
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,31,3,1.4999327666502376,0.527334700193333,6.282933465342376,7.136936902554692,0
